sample_id,video_id,channel_id,publish_time,input_window_start_h,input_window_end_h,target_window_start_h,target_window_end_h,views_48h,views_72h,next_24h_views,log_next_24h_views
2ghjyx0E66w_first48h,2ghjyx0E66w,UCkaNo2FUEWips2z4BkOHl6Q,2026-05-06 21:03:50+00:00,0,48,48,72,8806.348547717847,20537.923015236567,11731.57446751872,9.370124394762746
nywOccqa-qk_first48h,nywOccqa-qk,UC5l1Yto5oOIgRXlI4p4VKbw,2026-05-08 13:00:31+00:00,0,48,48,72,3321.493123772102,3437.1675579322637,115.67443416016158,4.759387442114769
TjGvd7vvZTo_first48h,TjGvd7vvZTo,UCd6GEK664CTEWRZda7Fu7Lg,2026-05-08 09:26:25+00:00,0,48,48,72,1134.25111985883,1217.8698363211224,83.61871646229247,4.438155476922243
CFrmH11vUCI_first48h,CFrmH11vUCI,UC8p1vwvWtl6T73JiExfWs1g,2026-05-07 13:46:41+00:00,0,48,48,72,3802.0064882400648,4246.722140402553,444.71565216248837,6.099681197492688
5TssANqdlL8_first48h,5TssANqdlL8,UCF2e8f4ifh-_tzKRDqS4Wzg,2026-05-08 17:01:52+00:00,0,48,48,72,4672401.0,4674475.033866416,2074.0338664157316,7.6377327536958175
IimL3viA7hI_first48h,IimL3viA7hI,UCxRmRUB3kX-X-_9YsNFhq3g,2026-05-08 12:37:31+00:00,0,48,48,72,82101.27896786758,82622.11361104924,520.8346431816608,6.257350762184617
31SW6j50gRs_first48h,31SW6j50gRs,UCNkJevYXQcjTc70j45FXFjA,2026-05-08 09:56:00+00:00,0,48,48,72,93210.05623901582,97154.65714285715,3944.600903841332,8.280356542045762
tES0PmnotWE_first48h,tES0PmnotWE,UCTFj-OhIp1jlPACOaPlZ6zg,2026-05-07 12:58:55+00:00,0,48,48,72,3154.05631536605,6468.569357177381,3314.513041811331,8.106367654389281
dYH2Sk4sAEE_first48h,dYH2Sk4sAEE,UCupvZG-5ko_eiXAupbDfxWw,2026-05-08 13:22:17+00:00,0,48,48,72,78930.6247582205,98759.7456201822,19829.12086196171,9.894957316400044
KtBhJep7hug_first48h,KtBhJep7hug,UCJpAwvQaZyCI5spAz7tipGA,2026-05-07 08:30:08+00:00,0,48,48,72,274530.0,294168.0781692993,19638.07816929929,9.885276644416853
SkCdTQwIgTI_first48h,SkCdTQwIgTI,UCgizYG4LeUQnwFMBQBwJWSQ,2026-05-08 15:33:50+00:00,0,48,48,72,57043.0,58578.226985099,1535.2269850989978,7.3370846795468685
BFSC4yFcme0_first48h,BFSC4yFcme0,UCExxWMXIf8UR5xb4eQTdh7A,2026-05-08 15:16:11+00:00,0,48,48,72,445.0,454.0,9.0,2.302585092994046
kmEPjV4qxHU_first48h,kmEPjV4qxHU,UCExxWMXIf8UR5xb4eQTdh7A,2026-05-08 14:40:52+00:00,0,48,48,72,16.0,16.0,0.0,0.0
WZTA6abAZMo_first48h,WZTA6abAZMo,UCExxWMXIf8UR5xb4eQTdh7A,2026-05-08 14:28:49+00:00,0,48,48,72,32.0,33.603823921743,1.6038239217430004,0.9569811036818331
yqCCAJxObkg_first48h,yqCCAJxObkg,UCQ7SNp-izmqQasmP3Oc2t5w,2026-05-07 20:06:59+00:00,0,48,48,72,16584.378861788617,17464.551540041066,880.1726782524493,6.7812536092868845
YiLgoSv7w0M_first48h,YiLgoSv7w0M,UC2VmWn8dAqkzlQqvy02E1PA,2026-05-08 10:04:38+00:00,0,48,48,72,500.2033195020747,507.766790582404,7.563471080329293,2.147505607999198
2wB9npWFFZk_first48h,2wB9npWFFZk,UCK1ejENR4sra6wiCJgOuUOg,2026-05-08 14:03:02+00:00,0,48,48,72,9340.328442972077,9399.635777998017,59.30733502594012,4.099453738556554
vzPB8jR2Gr8_first48h,vzPB8jR2Gr8,UCYzPXprvl5Y-Sf0g4vX-m6g,2026-05-07 16:01:37+00:00,0,48,48,72,642604.6803874092,733051.2450408401,90446.56465343095,11.412525565678552
lzIIC5T2RSE_first48h,lzIIC5T2RSE,UCnwI-VN5jXWIGQKOI9PMDMw,2026-05-08 17:27:34+00:00,0,48,48,72,878.0,882.3992888517047,4.399288851704682,1.686267250769033
Em7z-ENltTs_first48h,Em7z-ENltTs,UCORy0Yqzd8bVj2Gb4xyq6HA,2026-05-08 17:03:12+00:00,0,48,48,72,32043.0,32628.850493653033,585.8504936530335,6.374770091736941
n2XDB_fuv7Y_first48h,n2XDB_fuv7Y,UCWsDFcIhY2DBi3GB5uykGXA,2026-05-07 00:17:13+00:00,0,48,48,72,6688189.651527663,7153010.439572193,464820.78804452997,13.04940935959272
zyd2gDuT2R8_first48h,zyd2gDuT2R8,UCF4Wxdo3inmxP-Y59wXDsFw,2026-05-08 10:59:20+00:00,0,48,48,72,166681.78934010153,173129.5869242199,6447.79758411838,8.771648971344334
eefPAkU_Cko_first48h,eefPAkU_Cko,UCuTAXTexrhetbOe3zgskJBQ,2026-05-08 14:18:25+00:00,0,48,48,72,89808.12031466914,90158.98908032032,350.86876565117564,5.863258281227018
eQeLeVUFzrw_first48h,eQeLeVUFzrw,UCMOcj8AJi-jnlbuONEEpgww,2026-05-07 19:15:27+00:00,0,48,48,72,95026.0,95047.0,21.0,3.091042453358316
9Ptga3Oe23c_first48h,9Ptga3Oe23c,UCEuhJuBlJ02uvpVjR39RVqQ,2026-05-07 09:30:00+00:00,0,48,48,72,29364.0,31160.484511517076,1796.4845115170756,7.494143472877731
9XBCefQhEds_first48h,9XBCefQhEds,UCXOBLGJdYA1mfhOrDwQESTg,2026-05-07 09:30:09+00:00,0,48,48,72,89037.0,92368.33240667197,3331.332406671965,8.111427760217197
jtPdyL45MHY_first48h,jtPdyL45MHY,UCiS882YPwZt1NfaM0gR0D9Q,2026-05-08 12:00:06+00:00,0,48,48,72,1015921.0146148782,1048174.8510638297,32253.836448951508,10.38142327838928
IDRo3zdU_Gs_first48h,IDRo3zdU_Gs,UCVXxhhmqa51GtveM8X6lp9w,2026-05-08 16:50:09+00:00,0,48,48,72,3134.0,3208.1649232138884,74.16492321388841,4.319684675511903
1B2dO7EyqSA_first48h,1B2dO7EyqSA,UChzO3erIRWTNMP9PN4wx3sA,2026-05-07 15:52:02+00:00,0,48,48,72,66162.2837398374,66060.00832408435,0.0,0.0
iWtp_nnv40o_first48h,iWtp_nnv40o,UCm_jnI7ubEWq57tEk6pDHBw,2026-05-08 10:56:41+00:00,0,48,48,72,640.0195205030788,721.2348027842227,81.21528228114391,4.40934120061093
Ixoy6yofGvs_first48h,Ixoy6yofGvs,UCGWkDcYbDKP9r--ym28YwAQ,2026-05-07 21:39:45+00:00,0,48,48,72,95222.0,96074.28984029901,852.2898402990104,6.749099279106968
ufEaYEzFnng_first48h,ufEaYEzFnng,UCiwt1aanVMoPYUt_CQYCPQg,2026-05-08 12:01:43+00:00,0,48,48,72,1986.474820143885,2017.0506499327655,30.575829788880583,3.45239194782412
ooHlQU7NpN0_first48h,ooHlQU7NpN0,UCMJnMEgyClpkTg-Ej3U3u0w,2026-05-08 16:57:14+00:00,0,48,48,72,36895.0,37513.684409799556,618.6844097995563,6.429210331993956
7VeNBYhRRgk_first48h,7VeNBYhRRgk,UCcMTEMM9thvQDfjcdeGooRQ,2026-05-07 20:49:33+00:00,0,48,48,72,19118.24458700882,19910.092322643344,791.8477356345247,6.6756311926493135
t84CEMWfyUM_first48h,t84CEMWfyUM,UC1ifSsWUG241rRfK0ezYCgA,2026-05-08 12:05:20+00:00,0,48,48,72,2221.734779200418,2241.871305257651,20.136526057232913,3.0510026366277394
8tIl-m1X4PU_first48h,8tIl-m1X4PU,UCHilzfET9Mh0DDYEnSHaeUg,2026-05-07 15:00:13+00:00,0,48,48,72,39064.78016910069,41564.058149058146,2499.2779799574564,7.824157196657905
tV8Xo-qaNR8_first48h,tV8Xo-qaNR8,UC2VmWn8dAqkzlQqvy02E1PA,2026-05-07 15:01:31+00:00,0,48,48,72,2322.0434782608695,2517.9275480966025,195.88406983573304,5.2826150775256515
LFw3dw6tPUo_first48h,LFw3dw6tPUo,UC-EVzsFgTt29NdXVM61r4oQ,2026-05-08 16:19:21+00:00,0,48,48,72,8897.751125665165,8902.0,4.248874334834909,1.6580136412015065
l5ZTFlhvy4E_first48h,l5ZTFlhvy4E,UC-gW4TeZAlKm7UATp24JsWQ,2026-05-07 19:28:00+00:00,0,48,48,72,1082241.1818181819,1210120.005938785,127878.82412060304,11.758846227825655
ST0d1W7v06A_first48h,ST0d1W7v06A,UCBi2mrWuNuyYy4gbM6fU18Q,2026-05-08 13:52:47+00:00,0,48,48,72,15039.0,15268.929524701474,229.9295247014743,5.442112576100615
8u1iPcfJ08M_first48h,8u1iPcfJ08M,UCIul30v9pU1JxKx6jlI7wBA,2026-05-07 22:18:27+00:00,0,48,48,72,400.0,458.0,58.0,4.07753744390572
HB7kHFL3fL8_first48h,HB7kHFL3fL8,UC7eBNeDW1GQf2NJQ6G6gAxw,2026-05-08 17:00:17+00:00,0,48,48,72,53053.0,56987.10915836751,3934.109158367508,8.277693900839683
1tStsDJnCNw_first48h,1tStsDJnCNw,UCn2mYERnrasqYZoFXRNpMIQ,2026-05-08 17:48:37+00:00,0,48,48,72,43355.0,43363.8922829582,8.892282958200667,2.2917549540014432
PZtfSifPvqM_first48h,PZtfSifPvqM,UCfq4V1DAuaojnr2ryvWNysw,2026-05-08 16:46:10+00:00,0,48,48,72,109939.0,110435.16775548297,496.16775548296573,6.208927505327137
PK0YBhIhYEA_first48h,PK0YBhIhYEA,UCENoC6MLc4pL-vehJyzSWmg,2026-05-07 13:00:47+00:00,0,48,48,72,152820.55727051178,161854.47027027028,9033.912999758497,9.108851573733537
jJw0oOetgPM_first48h,jJw0oOetgPM,UCkKJhKO73xF1pK5h9R82ZGQ,2026-05-08 09:04:40+00:00,0,48,48,72,4275.938285090115,4429.965763195435,154.02747810532037,5.043602379306183
VLqlssP1Dxw_first48h,VLqlssP1Dxw,UC3ZhM0fDxU9bqqlwWRMHwuw,2026-05-07 06:10:13+00:00,0,48,48,72,549632.0,598112.787820863,48480.787820862955,10.788943497556286
wS-6VeQGgH4_first48h,wS-6VeQGgH4,UCCQmi1Bd-_tHRm6M2uPlGUA,2026-05-07 17:13:38+00:00,0,48,48,72,11384.614093959732,12612.390134529147,1227.7760405694153,7.113773863968789
tqp37fK4yYY_first48h,tqp37fK4yYY,UCAySceX4rbSr408F1dUpuUw,2026-05-07 08:00:57+00:00,0,48,48,72,14177.0,15643.00163733115,1466.00163733115,7.290975894250845
lfF-jRcFkeg_first48h,lfF-jRcFkeg,UCLlE4endO2rIcWqUqc76xDA,2026-05-07 19:22:14+00:00,0,48,48,72,21745.705490848584,21905.8111627907,160.105671942114,5.0820604971492145
3g_3jpRXxGQ_first48h,3g_3jpRXxGQ,UCIU8ha-NHmLjtUwU7dFiXUA,2026-05-07 16:48:46+00:00,0,48,48,72,15796.0,15863.527441860466,67.52744186046584,4.227234276146668
Uvz08xkjrSY_first48h,Uvz08xkjrSY,UCd6GEK664CTEWRZda7Fu7Lg,2026-05-08 10:07:41+00:00,0,48,48,72,2006.3800757985923,2064.5979284369114,58.21785263831907,4.081223061264895
j7JddsoUH8A_first48h,j7JddsoUH8A,UCk2uxbWi5py_iJXaEsh2YRA,2026-05-08 15:27:34+00:00,0,48,48,72,2088133.2426564496,2287206.913370998,199073.67071454856,12.201435263046912
I9LwnLJ9-q0_first48h,I9LwnLJ9-q0,UC2xLESFeytXO0j7pgVBf7fg,2026-05-08 19:54:02+00:00,0,48,48,72,58950.0,71037.65243535778,12087.652435357784,9.400022476301286
CZXb7686MbM_first48h,CZXb7686MbM,UC8BxSGcBKriJvoeyKOnJ6tA,2026-05-08 14:00:21+00:00,0,48,48,72,1753.5539499036609,1839.148095909732,85.59414600607124,4.461232215201218
jU5ysw_fWnk_first48h,jU5ysw_fWnk,UCCWSG8MXoqvIEBPRnOSxwzw,2026-05-08 18:41:53+00:00,0,48,48,72,190916.35326998323,193319.37703419273,2403.0237642095017,7.784899180884734
CZYOy58RTl8_first48h,CZYOy58RTl8,UCk2U-Oqn7RXf-ydPqfSxG5g,2026-05-07 09:00:29+00:00,0,48,48,72,61468.275,76381.46005957216,14913.185059572155,9.610068056473327
xpLv8qt3CD4_first48h,xpLv8qt3CD4,UCvixJtaXuNdMPUGdOPcY8Ag,2026-05-08 19:00:06+00:00,0,48,48,72,49077.097520661155,54253.10670527957,5176.009184618415,8.55198279102017
rcrMBHrQgSI_first48h,rcrMBHrQgSI,UCUR5w0E-jQTOO8Q0FZ4ilYQ,2026-05-07 10:01:23+00:00,0,48,48,72,282861.0943238731,306725.57144793926,23864.47712406615,10.080188221868102
xt5qrEwGX7M_first48h,xt5qrEwGX7M,UCOTJtP0Z9DjpPU43B5m1V6A,2026-05-08 09:59:11+00:00,0,48,48,72,207918.64612057313,220752.20927569424,12833.563155121112,9.459897057285517
Q-U2c9km9nM_first48h,Q-U2c9km9nM,UCNb9uOjbsdxAJgK1TI--o6w,2026-05-08 18:46:19+00:00,0,48,48,72,224106.4063368538,224113.0,6.593663146195468,2.027314102937367
y99zdZZxTe0_first48h,y99zdZZxTe0,UC2dq2kvvBDHbnwuFd3_9b3A,2026-05-07 22:30:27+00:00,0,48,48,72,25543.250589159466,26011.128205128207,467.87761596874043,6.1503417876320015
tE7IkZAprA0_first48h,tE7IkZAprA0,UC5nwNW4KdC0SzrhF9BXEYOQ,2026-05-08 15:04:25+00:00,0,48,48,72,4054.0,4390.658357444914,336.65835744491415,5.822034607513476
LU5jnplrn3k_first48h,LU5jnplrn3k,UCR3asjvr_WAaxwJYEDV_Bfw,2026-05-08 14:52:51+00:00,0,48,48,72,7833.0,8086.0,253.0,5.537334267018537
psvG-L8DRSk_first48h,psvG-L8DRSk,UCHsKlGM7IXNnQqA6S8mEmBQ,2026-05-08 14:50:01+00:00,0,48,48,72,31081.0,32619.0,1538.0,7.338888133838879
gBbY_LpC4Sw_first48h,gBbY_LpC4Sw,UCGCZAYq5Xxojl_tSXcVJhiQ,2026-05-07 04:02:20+00:00,0,48,48,72,86532.8492706645,111703.19581825493,25170.346547590423,10.133461584814814
__3SadBBK-k_first48h,__3SadBBK-k,UChqUTb7kYRX8-EiaN3XFrSQ,2026-05-08 11:41:16+00:00,0,48,48,72,39490.0,39610.550174737895,120.55017473789485,4.800327138341476
ctQzY7e91zA_first48h,ctQzY7e91zA,UCqaOC0lzyzUoJTBONXh3LGA,2026-05-08 17:58:51+00:00,0,48,48,72,570160.0905077263,570201.1757469245,41.08523919817526,3.7396970663393265
l6zykIFzJv8_first48h,l6zykIFzJv8,UCPZIPuQPrfrUG9Xe_okEmQA,2026-05-08 13:35:35+00:00,0,48,48,72,142608.9012229539,152548.1902864259,9939.28906347201,9.204351380059975
rIYmRSnDViU_first48h,rIYmRSnDViU,UCiwt1aanVMoPYUt_CQYCPQg,2026-05-08 16:30:31+00:00,0,48,48,72,20852.038062283737,21771.120397186594,919.0823349028578,6.824463160498324
3urPfk-8l9g_first48h,3urPfk-8l9g,UCRN5ho3UGhUi7ZCBe2G2f2w,2026-05-08 19:27:34+00:00,0,48,48,72,192517.0,193519.52343425964,1002.5234342596377,6.911272520489525
vL7mWQCoFi4_first48h,vL7mWQCoFi4,UC4Aa3OPkMenwTANpf0oWVRQ,2026-05-08 00:31:16+00:00,0,48,48,72,105411.0,106488.89211136891,1077.892111368914,6.983689970795383
ThPxPwaiur8_first48h,ThPxPwaiur8,UCaHvWPMrGgcd42waw4WYQ6w,2026-05-08 11:51:41+00:00,0,48,48,72,47162.92141245188,51404.38882167917,4241.467409227291,8.352900315105343
TmTGXqZlCoU_first48h,TmTGXqZlCoU,UCQhaZjODkIjuv38d-i5TVRw,2026-05-07 11:36:35+00:00,0,48,48,72,10247.482506102522,10419.541866028709,172.05935992618652,5.15363465660586
5a5GwrInJ7w_first48h,5a5GwrInJ7w,UC7jO_iRTMr2Ld_Z7nK2y9eA,2026-05-07 13:20:53+00:00,0,48,48,72,70052.0,105455.86232216613,35403.862322166126,10.474604443423212
nkIMLKGtTvk_first48h,nkIMLKGtTvk,UC_ifDTtFAcsj-wJ5JfM27CQ,2026-05-08 16:12:47+00:00,0,48,48,72,23504.0,25180.933583665807,1676.9335836658065,7.425318305591735
VuQ1KU4KtO4_first48h,VuQ1KU4KtO4,UCkKJhKO73xF1pK5h9R82ZGQ,2026-05-07 09:30:15+00:00,0,48,48,72,111222.0,114995.61954808197,3773.6195480819733,8.236054874639242
Q-fi8M508w8_first48h,Q-fi8M508w8,UCGCZAYq5Xxojl_tSXcVJhiQ,2026-05-07 06:43:09+00:00,0,48,48,72,53997.0875,82538.32168658874,28541.234186588736,10.259140170608413
N9SiV3V5iQU_first48h,N9SiV3V5iQU,UCvaTdHTWBGv3MKj3KVqJVCw,2026-05-08 18:49:21+00:00,0,48,48,72,208022.72203765227,214401.33355749832,6378.611519846047,8.760862484178684
AXlUFEgmrDg_first48h,AXlUFEgmrDg,UCXwRxm0zS0jBNTMOVI6xZJw,2026-05-08 20:19:39+00:00,0,48,48,72,6587.0,7665.280753061598,1078.2807530615983,6.984050128874739
6si_KIa9yZM_first48h,6si_KIa9yZM,UCzQUP1qoWDoEbmsQxvdjxgQ,2026-05-08 17:00:08+00:00,0,48,48,72,472975.0,582640.3080139373,109665.30801393732,11.605197470684422
dFLu8ZHIRxQ_first48h,dFLu8ZHIRxQ,UCDBAVzfX3yZ1hah0FHnOoaA,2026-05-08 13:01:17+00:00,0,48,48,72,392970.0,419545.3828505214,26575.38285052142,10.187778237623839
cUt0y-o3kiA_first48h,cUt0y-o3kiA,UCAAvO0ehWox1bbym3rXKBZw,2026-05-07 01:00:19+00:00,0,48,48,72,1346383.8114478115,1361160.9630066904,14777.151558878832,9.600905123005763
kDizzramBE8_first48h,kDizzramBE8,UCnXJvlsx6k50xCqlz4uHarg,2026-05-07 12:00:06+00:00,0,48,48,72,3278.920065252855,4175.697856769472,896.7777915166175,6.799922589482085
HzDYzAtjGQ4_first48h,HzDYzAtjGQ4,UCXOBLGJdYA1mfhOrDwQESTg,2026-05-07 18:44:51+00:00,0,48,48,72,37955.32450331126,38279.11894273128,323.7944394200167,5.78319248812871
okpLFWEUM7c_first48h,okpLFWEUM7c,UCaHvWPMrGgcd42waw4WYQ6w,2026-05-08 11:23:17+00:00,0,48,48,72,1670.0300457217504,1709.0193548387097,38.98930911695925,3.688612146314371
vL9UJkmEwE8_first48h,vL9UJkmEwE8,UCib5ktx2na_eMmmG53TzitA,2026-05-08 12:23:15+00:00,0,48,48,72,18026.492478744276,18206.421161290324,179.92868254604764,5.1981029345373
9rieniR8ZJg_first48h,9rieniR8ZJg,UCoLrcjPV5PbUrUyXq5mjc_A,2026-05-08 00:02:47+00:00,0,48,48,72,87968.0,88634.17877447883,666.1787744788307,6.503058037707009
o-gdM1mFn6Q_first48h,o-gdM1mFn6Q,UCIkAO7iHS6R9AtcABE9MdRQ,2026-05-08 14:04:48+00:00,0,48,48,72,64674.0,67436.91774121832,2762.91774121832,7.924404423669852
dzzgslM8A7M_first48h,dzzgslM8A7M,UCZzIaWixWHa96R7K4c40_Dg,2026-05-07 03:45:58+00:00,0,48,48,72,321.0,341.4034514315597,20.403451431559688,3.0635521908718704
hhfu4TWnhFo_first48h,hhfu4TWnhFo,UCg40OxZ1GYh3u3jBntB6DLg,2026-05-08 16:30:18+00:00,0,48,48,72,14745.792390405293,14825.958392434988,80.16600202969494,4.396496465275155
dgzUlo0yq8I_first48h,dgzUlo0yq8I,UCODc8Pa-_WUMaVRp9dvmNmw,2026-05-08 20:27:02+00:00,0,48,48,72,997.0,1017.3976933784053,20.39769337840528,3.0632831301626435
iKqfrhofGuM_first48h,iKqfrhofGuM,UCHyFuvaP40uvL0RE48NbsMw,2026-05-08 19:09:35+00:00,0,48,48,72,10589.921882137962,10615.178551583627,25.256669445665466,3.2679200308868586
rsz6Mu9uvgc_first48h,rsz6Mu9uvgc,UCA_hK5eRICBdSOLlXKESvEg,2026-05-07 12:00:07+00:00,0,48,48,72,176122.0,191276.69430051814,15154.694300518138,9.626131601739646
8BuNvIyvmBY_first48h,8BuNvIyvmBY,UCkKVQ_GNjd8FbAuT6xDcWgg,2026-05-07 09:54:00+00:00,0,48,48,72,5954.0,6541.545219638243,587.545219638243,6.377653762555931
TLZI5S1dChQ_first48h,TLZI5S1dChQ,UCWO9wFxN-4UvnCkV8BloULw,2026-05-08 12:13:21+00:00,0,48,48,72,601249.9790697674,601282.2040302267,32.22496045927983,3.503301414509205
bRaNyC8K_1c_first48h,bRaNyC8K_1c,UC63anZxfVGHUEmfBAf5w7pw,2026-05-07 22:00:53+00:00,0,48,48,72,339520.00970088923,367457.83636363636,27937.82666274713,10.237772637038203
8HJX_jTlhIA_first48h,8HJX_jTlhIA,UCXIJgqnII2ZOINSWNOGFThA,2026-05-08 20:30:03+00:00,0,48,48,72,139217.56646870717,139731.46516771102,513.8986990038538,6.243970180352174
EY3LLtIty38_first48h,EY3LLtIty38,UCsRiYH-VrZ2mYsohk7GhLdQ,2026-05-08 11:11:45+00:00,0,48,48,72,156950.0,161396.30771033512,4446.307710335124,8.400054183155087
_8n79Rb0d7U_first48h,_8n79Rb0d7U,UCIU8ha-NHmLjtUwU7dFiXUA,2026-05-08 12:06:50+00:00,0,48,48,72,1294.0,1391.1672727272728,97.1672727272728,4.586672888196727
42MzuDFf6oE_first48h,42MzuDFf6oE,UCQa62kyOcsyhVUqyvRCbDNQ,2026-05-08 20:01:31+00:00,0,48,48,72,51410.0,53030.86120722799,1620.8612072279866,7.391329662104134
e8mYEnJn0xs_first48h,e8mYEnJn0xs,UC6pJGaMdx5Ter_8zYbLoRgA,2026-05-07 14:46:22+00:00,0,48,48,72,21196.57853196527,25067.532,3870.953468034728,8.261514430771241
jFs-4lufhVQ_first48h,jFs-4lufhVQ,UCIALMKvObZNtJ6AmdCLP7Lg,2026-05-08 18:53:47+00:00,0,48,48,72,7967.0,8311.584409799554,344.5844097995541,5.845236925378693
q-XoLnfYl90_first48h,q-XoLnfYl90,UCO3bfz4KY6zGT5IOaFJuxpA,2026-05-07 01:13:07+00:00,0,48,48,72,1285.0,1292.8481251685998,7.848125168599836,2.1802055912214904
29_f4SAoDAU_first48h,29_f4SAoDAU,UCuTAXTexrhetbOe3zgskJBQ,2026-05-07 00:45:04+00:00,0,48,48,72,17700.0,17808.863017392476,108.86301739247574,4.699234293334454
krZCDgsTTdw_first48h,krZCDgsTTdw,UCNBmxc6FvKyxtCpUygcdINA,2026-05-08 21:15:08+00:00,0,48,48,72,1380.0,1430.6116788321167,50.611678832116695,3.9437479808336016
FCn-XWXeTiY_first48h,FCn-XWXeTiY,UCzuAvLVHGfA9LSDYzjkxfJQ,2026-05-07 22:10:25+00:00,0,48,48,72,26578.673725490196,28447.01288659794,1868.3391611077423,7.533340257609792
Oe4a1B1u-eE_first48h,Oe4a1B1u-eE,UCtoa24oOeDyA_DCRBzqhT7Q,2026-05-08 15:49:28+00:00,0,48,48,72,5216.0,5230.947344935296,14.947344935296314,2.7692923536376526
IvSXUJJNBdg_first48h,IvSXUJJNBdg,UCIU9cV1CA6UxVmL3GPAuOCg,2026-05-08 21:12:30+00:00,0,48,48,72,1058146.0,1058216.3246179342,70.32461793418042,4.267241540396544
ywUZazGFbio_first48h,ywUZazGFbio,UCF4LEacx9sDvAbEJnlaJfKQ,2026-05-08 19:14:04+00:00,0,48,48,72,8332.0,8920.646176286726,588.6461762867257,6.379522655798131
Fy1wtMPMTdU_first48h,Fy1wtMPMTdU,UCmEBMzGiw3loRzs4e-JSggw,2026-05-08 21:12:31+00:00,0,48,48,72,56722.0,56726.0,4.0,1.6094379124341003
5r-JkHx-ry4_first48h,5r-JkHx-ry4,UCetMicrNjXa_Pev2pjl-Vjw,2026-05-08 21:29:48+00:00,0,48,48,72,15618.0964840556,15710.978387364921,92.88190330932048,4.54203764463032
8kEAiFzIhtk_first48h,8kEAiFzIhtk,UC5nwNW4KdC0SzrhF9BXEYOQ,2026-05-07 08:56:27+00:00,0,48,48,72,6580.0,6977.665514490827,397.66551449082726,5.988122755765115
zJNvm0Syq2o_first48h,zJNvm0Syq2o,UCNxBGANd7itrXCT-KiGSA-w,2026-05-08 21:37:16+00:00,0,48,48,72,39177.627411575566,40641.48911917098,1463.861707595417,7.289516119449648
IuKQ8nK6O8Y_first48h,IuKQ8nK6O8Y,UC1q4Ihlv_YhLELw-ijE0Diw,2026-05-08 11:42:05+00:00,0,48,48,72,176803.86367868067,189026.58353510895,12222.719856428273,9.41113359363946
vtzuLZjn_cY_first48h,vtzuLZjn_cY,UCpmAcCUZtDEZNQWmqwX7DxQ,2026-05-08 11:01:47+00:00,0,48,48,72,2854.5516651309727,2897.65595463138,43.1042895004075,3.7865570453055524
7R7fBkNG_5s_first48h,7R7fBkNG_5s,UCarpqAWmTDGkYyJj5syhAxA,2026-05-08 20:11:12+00:00,0,48,48,72,1996.0,2029.3646429230485,33.36464292304845,3.537028213803695
8xv_v8xF0bs_first48h,8xv_v8xF0bs,UCcukTqc1cJJ4K3c4uzxTzjA,2026-05-08 17:10:02+00:00,0,48,48,72,190034.0,209940.97818758676,19906.978187586763,9.898875844317143
GGZRFZXqPns_first48h,GGZRFZXqPns,UC52X5wxOL_s5yw0dQk7NtgA,2026-05-08 21:33:49+00:00,0,48,48,72,33353.68969746525,44792.749740178755,11439.060042713507,9.344876513408959
-rBF0_nhIRM_first48h,-rBF0_nhIRM,UCvKGiwSwqd92gUoxJI3W_fw,2026-05-08 19:26:51+00:00,0,48,48,72,84394.68874172185,94070.36138944556,9675.67264772371,9.17747338644101
I3mCDpMXE9g_first48h,I3mCDpMXE9g,UCRA5hbjN2NDxzNxXZkOAmKg,2026-05-08 23:10:34+00:00,0,48,48,72,1132.667018469657,1188.9716946676406,56.304676197983554,4.04838222943071
Gb1FAX4s0OM_first48h,Gb1FAX4s0OM,UCIul30v9pU1JxKx6jlI7wBA,2026-05-08 22:28:15+00:00,0,48,48,72,65.0,74.06634721710284,9.066347217102845,2.30919790180882
O41Wz3uWXMU_first48h,O41Wz3uWXMU,UCrbctXCueK60wHFE2o8YL-Q,2026-05-07 05:03:29+00:00,0,48,48,72,1196.6999161777032,1224.480701754386,27.780785576682774,3.359707997010349
TAFdQsyz2KM_first48h,TAFdQsyz2KM,UCvdshrdrVmCp31YTWSf_lCw,2026-05-08 21:56:56+00:00,0,48,48,72,131540.89612403102,131551.0,10.10387596898363,2.4072942337618293
Upd9cG3yStQ_first48h,Upd9cG3yStQ,UC6pJGaMdx5Ter_8zYbLoRgA,2026-05-07 14:47:48+00:00,0,48,48,72,16499.0,30976.243713733074,14477.243713733074,9.580402368095374
vxgYGGFNs98_first48h,vxgYGGFNs98,UCA7X5unt1JrIiVReQDUbl_A,2026-05-07 20:04:14+00:00,0,48,48,72,1323354.0,1916787.1489181162,593433.1489181162,13.293681533073363
6znjO6P_hEQ_first48h,6znjO6P_hEQ,UCbLj9QP9FAaHs_647QckGtg,2026-05-08 21:40:11+00:00,0,48,48,72,125860.14109206856,132106.04307001428,6245.901977945716,8.739840936310069
Z0m7S3uej4w_first48h,Z0m7S3uej4w,UCXJ46ISpHMQtXQLXg1gqf5Q,2026-05-08 23:07:57+00:00,0,48,48,72,1204.7348008385745,1225.7585891812867,21.023788342712123,3.09212315749228
cJrG54Ps_6s_first48h,cJrG54Ps_6s,UCc7o0OkR2BDFN4TCgPChjEw,2026-05-07 09:54:29+00:00,0,48,48,72,48258.0,107852.78542823925,59594.78542823925,10.99534013626178
ZYsanHlADk4_first48h,ZYsanHlADk4,UC-ujeda5rDgCe-910J5keTg,2026-05-07 10:01:04+00:00,0,48,48,72,113828.0,135737.59358799455,21909.593587994546,9.994725524326341
